,year,state,county,candidate,party,candidatevotes
61446,2020,Minnesota,Kandiyohi County,Howie Hawkins,GRN,53.0
61447,2020,Minnesota,Kandiyohi County,Brock Pierce,IND,48.0
61448,2020,Minnesota,Kandiyohi County,Rocky De La Fuente,ALI,44.0
61449,2020,Minnesota,Kandiyohi County,Alyson Kennedy,SWP,11.0
61450,2020,Minnesota,Kandiyohi County,Gloria La Riva,PSL,6.0
61451,2020,Minnesota,Kittson County,Donald Trump,REP,1546.0
61452,2020,Minnesota,Kittson County,Joe Biden,DEM,1006.0
61453,2020,Minnesota,Kittson County,Jo Jorgensen,LIB,44.0
61454,2020,Minnesota,Kittson County,Kanye West,IND,12.0
61456,2020,Minnesota,Kittson County,Howie Hawkins,GRN,8.0
61457,2020,Minnesota,Kittson County,Rocky De La Fuente,ALI,7.0
61458,2020,Minnesota,Kittson County,Brock Pierce,IND,7.0
61461,2020,Minnesota,Koochiching County,Donald Trump,REP,4131.0
61462,2020,Minnesota,Koochiching County,Joe Biden,DEM,2657.0
61463,2020,Minnesota,Koochiching County,Jo Jorgensen,LIB,60.0
61464,2020,Minnesota,Koochiching County,Howie Hawkins,GRN,17.0
61466,2020,Minnesota,Koochiching County,Kanye West,IND,14.0
61467,2020,Minnesota,Koochiching County,Rocky De La Fuente,ALI,13.0
61468,2020,Minnesota,Koochiching County,Brock Pierce,IND,10.0
61469,2020,Minnesota,Koochiching County,Gloria La Riva,PSL,1.0
61471,2020,Minnesota,Lac qui Parle County,Donald Trump,REP,2527.0
61472,2020,Minnesota,Lac qui Parle County,Joe Biden,DEM,1445.0
61473,2020,Minnesota,Lac qui Parle County,Jo Jorgensen,LIB,20.0
61474,2020,Minnesota,Lac qui Parle County,Brock Pierce,IND,14.0
61475,2020,Minnesota,Lac qui Parle County,Kanye West,IND,13.0
61476,2020,Minnesota,Lac qui Parle County,Howie Hawkins,GRN,7.0
61478,2020,Minnesota,Lac qui Parle County,Rocky De La Fuente,ALI,5.0
61479,2020,Minnesota,Lac qui Parle County,Alyson Kennedy,SWP,1.0
61481,2020,Minnesota,Lake County,Joe Biden,DEM,3646.0
61482,2020,Minnesota,Lake County,Donald Trump,REP,3392.0
61483,2020,Minnesota,Lake County,Jo Jorgensen,LIB,78.0
61484,2020,Minnesota,Lake County,Howie Hawkins,GRN,26.0
61486,2020,Minnesota,Lake County,Kanye West,IND,18.0
61487,2020,Minnesota,Lake County,Brock Pierce,IND,10.0
61488,2020,Minnesota,Lake County,Rocky De La Fuente,ALI,8.0
61489,2020,Minnesota,Lake County,Gloria La Riva,PSL,2.0
61490,2020,Minnesota,Lake County,Alyson Kennedy,SWP,1.0
61491,2020,Minnesota,Lake of the Woods County,Donald Trump,REP,1704.0
61492,2020,Minnesota,Lake of the Woods County,Joe Biden,DEM,671.0
61493,2020,Minnesota,Lake of the Woods County,Jo Jorgensen,LIB,22.0
61494,2020,Minnesota,Lake of the Woods County,Howie Hawkins,GRN,4.0
61495,2020,Minnesota,Lake of the Woods County,Kanye West,IND,3.0
61496,2020,Minnesota,Lake of the Woods County,Rocky De La Fuente,ALI,1.0
61500,2020,Minnesota,Le Sueur County,Donald Trump,REP,10775.0
61501,2020,Minnesota,Le Sueur County,Joe Biden,DEM,5671.0
61502,2020,Minnesota,Le Sueur County,Jo Jorgensen,LIB,169.0
61503,2020,Minnesota,Le Sueur County,Howie Hawkins,GRN,42.0
61504,2020,Minnesota,Le Sueur County,Kanye West,IND,42.0
61505,2020,Minnesota,Le Sueur County,Brock Pierce,IND,36.0
61506,2020,Minnesota,Le Sueur County,Rocky De La Fuente,ALI,35.0
61507,2020,Minnesota,Le Sueur County,Alyson Kennedy,SWP,4.0
61508,2020,Minnesota,Le Sueur County,Gloria La Riva,PSL,1.0
61509,2020,Minnesota,Lincoln County,Donald Trump,REP,2120.0
61510,2020,Minnesota,Lincoln County,Joe Biden,DEM,937.0
61511,2020,Minnesota,Lincoln County,Jo Jorgensen,LIB,23.0
61512,2020,Minnesota,Lincoln County,Rocky De La Fuente,ALI,9.0
61513,2020,Minnesota,Lincoln County,Kanye West,IND,8.0
61514,2020,Minnesota,Lincoln County,Howie Hawkins,GRN,6.0
61515,2020,Minnesota,Lincoln County,Brock Pierce,IND,6.0
61517,2020,Minnesota,Lincoln County,Alyson Kennedy,SWP,1.0
61518,2020,Minnesota,Lincoln County,Gloria La Riva,PSL,1.0
61519,2020,Minnesota,Lyon County,Donald Trump,REP,7979.0
61520,2020,Minnesota,Lyon County,Joe Biden,DEM,4630.0
61521,2020,Minnesota,Lyon County,Jo Jorgensen,LIB,140.0
61522,2020,Minnesota,Lyon County,Kanye West,IND,31.0
61524,2020,Minnesota,Lyon County,Howie Hawkins,GRN,28.0
61525,2020,Minnesota,Lyon County,Rocky De La Fuente,ALI,24.0
61526,2020,Minnesota,Lyon County,Brock Pierce,IND,21.0
61527,2020,Minnesota,Lyon County,Gloria La Riva,PSL,4.0
61528,2020,Minnesota,Lyon County,Alyson Kennedy,SWP,3.0
61529,2020,Minnesota,McLeod County,Donald Trump,REP,13986.0
61530,2020,Minnesota,McLeod County,Joe Biden,DEM,6413.0
61531,2020,Minnesota,McLeod County,Jo Jorgensen,LIB,292.0
61532,2020,Minnesota,McLeod County,Howie Hawkins,GRN,58.0
61533,2020,Minnesota,McLeod County,Brock Pierce,IND,47.0
61534,2020,Minnesota,McLeod County,Rocky De La Fuente,ALI,41.0
61535,2020,Minnesota,McLeod County,Kanye West,IND,40.0
61536,2020,Minnesota,McLeod County,Alyson Kennedy,SWP,9.0
61537,2020,Minnesota,McLeod County,Gloria La Riva,PSL,2.0
61538,2020,Minnesota,Mahnomen County,Donald Trump,REP,1143.0
61539,2020,Minnesota,Mahnomen County,Joe Biden,DEM,1112.0
61540,2020,Minnesota,Mahnomen County,Kanye West,IND,12.0
61541,2020,Minnesota,Mahnomen County,Rocky De La Fuente,ALI,10.0
61542,2020,Minnesota,Mahnomen County,Jo Jorgensen,LIB,9.0
61543,2020,Minnesota,Mahnomen County,Howie Hawkins,GRN,6.0
61544,2020,Minnesota,Mahnomen County,Brock Pierce,IND,6.0
61545,2020,Minnesota,Mahnomen County,Gloria La Riva,PSL,4.0
61546,2020,Minnesota,Mahnomen County,Alyson Kennedy,SWP,1.0
61547,2020,Minnesota,Marshall County,Donald Trump,REP,3721.0
61548,2020,Minnesota,Marshall County,Joe Biden,DEM,1295.0
61549,2020,Minnesota,Marshall County,Jo Jorgensen,LIB,37.0
61550,2020,Minnesota,Marshall County,Brock Pierce,IND,15.0
61551,2020,Minnesota,Marshall County,Rocky De La Fuente,ALI,13.0
61552,2020,Minnesota,Marshall County,Kanye West,IND,11.0
61553,2020,Minnesota,Marshall County,Howie Hawkins,GRN,8.0
61554,2020,Minnesota,Marshall County,Gloria La Riva,PSL,1.0
61556,2020,Minnesota,Martin County,Donald Trump,REP,7476.0
61557,2020,Minnesota,Martin County,Joe Biden,DEM,3304.0
61558,2020,Minnesota,Martin County,Jo Jorgensen,LIB,98.0
61559,2020,Minnesota,Martin County,Howie Hawkins,GRN,58.0
61561,2020,Minnesota,Martin County,Kanye West,IND,29.0
61562,2020,Minnesota,Martin County,Brock Pierce,IND,20.0
61563,2020,Minnesota,Martin County,Rocky De La Fuente,ALI,18.0
61564,2020,Minnesota,Martin County,Alyson Kennedy,SWP,3.0
61565,2020,Minnesota,Martin County,Gloria La Riva,PSL,2.0
61566,2020,Minnesota,Meeker County,Donald Trump,REP,9358.0
61567,2020,Minnesota,Meeker County,Joe Biden,DEM,3867.0
61568,2020,Minnesota,Meeker County,Jo Jorgensen,LIB,122.0
61569,2020,Minnesota,Meeker County,Kanye West,IND,45.0
61570,2020,Minnesota,Meeker County,Howie Hawkins,GRN,41.0
61571,2020,Minnesota,Meeker County,Brock Pierce,IND,31.0
61572,2020,Minnesota,Meeker County,Rocky De La Fuente,ALI,30.0
61573,2020,Minnesota,Meeker County,Gloria La Riva,PSL,2.0
61575,2020,Minnesota,Mille Lacs County,Donald Trump,REP,9953.0
61576,2020,Minnesota,Mille Lacs County,Joe Biden,DEM,4403.0
61577,2020,Minnesota,Mille Lacs County,Jo Jorgensen,LIB,181.0
61578,2020,Minnesota,Mille Lacs County,Kanye West,IND,36.0
61579,2020,Minnesota,Mille Lacs County,Howie Hawkins,GRN,31.0
61580,2020,Minnesota,Mille Lacs County,Rocky De La Fuente,ALI,28.0
61581,2020,Minnesota,Mille Lacs County,Brock Pierce,IND,25.0
61582,2020,Minnesota,Mille Lacs County,Alyson Kennedy,SWP,5.0
61583,2020,Minnesota,Mille Lacs County,Gloria La Riva,PSL,4.0
61584,2020,Minnesota,Morrison County,Donald Trump,REP,14819.0
61585,2020,Minnesota,Morrison County,Joe Biden,DEM,4367.0
61586,2020,Minnesota,Morrison County,Jo Jorgensen,LIB,173.0
61587,2020,Minnesota,Morrison County,Howie Hawkins,GRN,52.0
61588,2020,Minnesota,Morrison County,Brock Pierce,IND,44.0
61589,2020,Minnesota,Morrison County,Rocky De La Fuente,ALI,34.0
61590,2020,Minnesota,Morrison County,Kanye West,IND,28.0
61591,2020,Minnesota,Morrison County,Alyson Kennedy,SWP,3.0
61592,2020,Minnesota,Morrison County,Gloria La Riva,PSL,3.0
61593,2020,Minnesota,Mower County,Donald Trump,REP,10067.0
61594,2020,Minnesota,Mower County,Joe Biden,DEM,8997.0
61595,2020,Minnesota,Mower County,Jo Jorgensen,LIB,178.0
61596,2020,Minnesota,Mower County,Kanye West,IND,62.0
61597,2020,Minnesota,Mower County,Howie Hawkins,GRN,46.0
61598,2020,Minnesota,Mower County,Brock Pierce,IND,44.0
61599,2020,Minnesota,Mower County,Rocky De La Fuente,ALI,40.0
61600,2020,Minnesota,Mower County,Gloria La Riva,PSL,5.0
61601,2020,Minnesota,Mower County,Alyson Kennedy,SWP,2.0
61602,2020,Minnesota,Murray County,Donald Trump,REP,3363.0
61603,2020,Minnesota,Murray County,Joe Biden,DEM,1449.0
61604,2020,Minnesota,Murray County,Jo Jorgensen,LIB,32.0
61605,2020,Minnesota,Murray County,Howie Hawkins,GRN,10.0
61606,2020,Minnesota,Murray County,Kanye West,IND,9.0
61607,2020,Minnesota,Murray County,Rocky De La Fuente,ALI,8.0
61608,2020,Minnesota,Murray County,Brock Pierce,IND,8.0
61609,2020,Minnesota,Murray County,Alyson Kennedy,SWP,2.0
61610,2020,Minnesota,Murray County,Gloria La Riva,PSL,2.0
61611,2020,Minnesota,Nicollet County,Joe Biden,DEM,9622.0
61612,2020,Minnesota,Nicollet County,Donald Trump,REP,9018.0
61613,2020,Minnesota,Nicollet County,Jo Jorgensen,LIB,222.0
61614,2020,Minnesota,Nicollet County,Howie Hawkins,GRN,78.0
61616,2020,Minnesota,Nicollet County,Kanye West,IND,42.0
61617,2020,Minnesota,Nicollet County,Brock Pierce,IND,40.0
61618,2020,Minnesota,Nicollet County,Rocky De La Fuente,ALI,37.0
61619,2020,Minnesota,Nicollet County,Alyson Kennedy,SWP,7.0
61620,2020,Minnesota,Nicollet County,Gloria La Riva,PSL,4.0
61621,2020,Minnesota,Nobles County,Donald Trump,REP,5598.0
61622,2020,Minnesota,Nobles County,Joe Biden,DEM,2928.0
61623,2020,Minnesota,Nobles County,Jo Jorgensen,LIB,59.0
61624,2020,Minnesota,Nobles County,Kanye West,IND,28.0
61625,2020,Minnesota,Nobles County,Rocky De La Fuente,ALI,27.0
61627,2020,Minnesota,Nobles County,Howie Hawkins,GRN,19.0
61628,2020,Minnesota,Nobles County,Brock Pierce,IND,17.0
61629,2020,Minnesota,Nobles County,Gloria La Riva,PSL,5.0
61630,2020,Minnesota,Nobles County,Alyson Kennedy,SWP,4.0
61631,2020,Minnesota,Norman County,Donald Trump,REP,1954.0
61632,2020,Minnesota,Norman County,Joe Biden,DEM,1404.0
61633,2020,Minnesota,Norman County,Jo Jorgensen,LIB,31.0
61634,2020,Minnesota,Norman County,Brock Pierce,IND,18.0
61635,2020,Minnesota,Norman County,Howie Hawkins,GRN,10.0
61636,2020,Minnesota,Norman County,Rocky De La Fuente,ALI,8.0
61637,2020,Minnesota,Norman County,Kanye West,IND,6.0
61638,2020,Minnesota,Norman County,Alyson Kennedy,SWP,3.0
61640,2020,Minnesota,Olmsted County,Joe Biden,DEM,49492.0
61641,2020,Minnesota,Olmsted County,Donald Trump,REP,39692.0
61642,2020,Minnesota,Olmsted County,Jo Jorgensen,LIB,1078.0
61643,2020,Minnesota,Olmsted County,Howie Hawkins,GRN,263.0
61644,2020,Minnesota,Olmsted County,Brock Pierce,IND,189.0
61645,2020,Minnesota,Olmsted County,Kanye West,IND,188.0
61646,2020,Minnesota,Olmsted County,Rocky De La Fuente,ALI,159.0
61647,2020,Minnesota,Olmsted County,Gloria La Riva,PSL,14.0
61648,2020,Minnesota,Olmsted County,Alyson Kennedy,SWP,11.0
61649,2020,Minnesota,Otter Tail County,Donald Trump,REP,23794.0
61650,2020,Minnesota,Otter Tail County,Joe Biden,DEM,11940.0
61651,2020,Minnesota,Otter Tail County,Jo Jorgensen,LIB,255.0
61652,2020,Minnesota,Otter Tail County,Kanye West,IND,90.0
61654,2020,Minnesota,Otter Tail County,Howie Hawkins,GRN,76.0
61655,2020,Minnesota,Otter Tail County,Brock Pierce,IND,73.0
61656,2020,Minnesota,Otter Tail County,Rocky De La Fuente,ALI,51.0
61657,2020,Minnesota,Otter Tail County,Alyson Kennedy,SWP,3.0
61658,2020,Minnesota,Otter Tail County,Gloria La Riva,PSL,3.0
61659,2020,Minnesota,Pennington County,Donald Trump,REP,4532.0
61660,2020,Minnesota,Pennington County,Joe Biden,DEM,2568.0
61661,2020,Minnesota,Pennington County,Jo Jorgensen,LIB,103.0
61662,2020,Minnesota,Pennington County,Kanye West,IND,19.0
61663,2020,Minnesota,Pennington County,Brock Pierce,IND,16.0
61664,2020,Minnesota,Pennington County,Howie Hawkins,GRN,12.0
61665,2020,Minnesota,Pennington County,Rocky De La Fuente,ALI,7.0
61666,2020,Minnesota,Pennington County,Alyson Kennedy,SWP,3.0
61667,2020,Minnesota,Pennington County,Gloria La Riva,PSL,3.0
61668,2020,Minnesota,Pine County,Donald Trump,REP,10256.0
61669,2020,Minnesota,Pine County,Joe Biden,DEM,5416.0
61670,2020,Minnesota,Pine County,Jo Jorgensen,LIB,168.0
61671,2020,Minnesota,Pine County,Howie Hawkins,GRN,51.0
61673,2020,Minnesota,Pine County,Rocky De La Fuente,ALI,26.0
61674,2020,Minnesota,Pine County,Kanye West,IND,25.0
61675,2020,Minnesota,Pine County,Brock Pierce,IND,23.0
61676,2020,Minnesota,Pine County,Alyson Kennedy,SWP,3.0
61677,2020,Minnesota,Pine County,Gloria La Riva,PSL,1.0
61678,2020,Minnesota,Pipestone County,Donald Trump,REP,3553.0
61679,2020,Minnesota,Pipestone County,Joe Biden,DEM,1306.0
61680,2020,Minnesota,Pipestone County,Jo Jorgensen,LIB,25.0
61681,2020,Minnesota,Pipestone County,Kanye West,IND,15.0
61682,2020,Minnesota,Pipestone County,Howie Hawkins,GRN,12.0
61683,2020,Minnesota,Pipestone County,Rocky De La Fuente,ALI,11.0
61684,2020,Minnesota,Pipestone County,Brock Pierce,IND,9.0
61685,2020,Minnesota,Pipestone County,Alyson Kennedy,SWP,1.0
61687,2020,Minnesota,Polk County,Donald Trump,REP,9857.0
61688,2020,Minnesota,Polk County,Joe Biden,DEM,5435.0
61689,2020,Minnesota,Polk County,Jo Jorgensen,LIB,122.0
61690,2020,Minnesota,Polk County,Kanye West,IND,39.0
61691,2020,Minnesota,Polk County,Brock Pierce,IND,36.0
61692,2020,Minnesota,Polk County,Howie Hawkins,GRN,29.0
61693,2020,Minnesota,Polk County,Rocky De La Fuente,ALI,28.0
61695,2020,Minnesota,Polk County,Gloria La Riva,PSL,5.0
61696,2020,Minnesota,Polk County,Alyson Kennedy,SWP,4.0
61697,2020,Minnesota,Pope County,Donald Trump,REP,4413.0
61698,2020,Minnesota,Pope County,Joe Biden,DEM,2478.0
61699,2020,Minnesota,Pope County,Jo Jorgensen,LIB,56.0
61700,2020,Minnesota,Pope County,Kanye West,IND,18.0
61701,2020,Minnesota,Pope County,Howie Hawkins,GRN,16.0
61703,2020,Minnesota,Pope County,Brock Pierce,IND,13.0
61704,2020,Minnesota,Pope County,Rocky De La Fuente,ALI,10.0
61707,2020,Minnesota,Ramsey County,Joe Biden,DEM,211362.0
61708,2020,Minnesota,Ramsey County,Donald Trump,REP,77324.0
61709,2020,Minnesota,Ramsey County,Jo Jorgensen,LIB,2858.0
61710,2020,Minnesota,Ramsey County,Howie Hawkins,GRN,1061.0
61711,2020,Minnesota,Ramsey County,Kanye West,IND,788.0
61712,2020,Minnesota,Ramsey County,Brock Pierce,IND,428.0
61713,2020,Minnesota,Ramsey County,Rocky De La Fuente,ALI,422.0
61714,2020,Minnesota,Ramsey County,Gloria La Riva,PSL,182.0
61715,2020,Minnesota,Ramsey County,Alyson Kennedy,SWP,88.0
61716,2020,Minnesota,Red Lake County,Donald Trump,REP,1450.0
61717,2020,Minnesota,Red Lake County,Joe Biden,DEM,689.0
61718,2020,Minnesota,Red Lake County,Jo Jorgensen,LIB,18.0
61719,2020,Minnesota,Red Lake County,Rocky De La Fuente,ALI,8.0
61720,2020,Minnesota,Red Lake County,Howie Hawkins,GRN,7.0
61721,2020,Minnesota,Red Lake County,Brock Pierce,IND,7.0
61723,2020,Minnesota,Red Lake County,Kanye West,IND,5.0
61726,2020,Minnesota,Redwood County,Donald Trump,REP,5775.0
61727,2020,Minnesota,Redwood County,Joe Biden,DEM,2358.0
61728,2020,Minnesota,Redwood County,Jo Jorgensen,LIB,76.0
61729,2020,Minnesota,Redwood County,Brock Pierce,IND,22.0
61730,2020,Minnesota,Redwood County,Kanye West,IND,18.0
61732,2020,Minnesota,Redwood County,Rocky De La Fuente,ALI,14.0
61733,2020,Minnesota,Redwood County,Howie Hawkins,GRN,10.0
61734,2020,Minnesota,Redwood County,Gloria La Riva,PSL,1.0
61736,2020,Minnesota,Renville County,Donald Trump,REP,5465.0
61737,2020,Minnesota,Renville County,Joe Biden,DEM,2497.0
61738,2020,Minnesota,Renville County,Jo Jorgensen,LIB,68.0
61739,2020,Minnesota,Renville County,Brock Pierce,IND,23.0
61740,2020,Minnesota,Renville County,Kanye West,IND,23.0
61741,2020,Minnesota,Renville County,Howie Hawkins,GRN,19.0
61742,2020,Minnesota,Renville County,Rocky De La Fuente,ALI,15.0
61743,2020,Minnesota,Renville County,Alyson Kennedy,SWP,4.0
61744,2020,Minnesota,Renville County,Gloria La Riva,PSL,1.0
61745,2020,Minnesota,Rice County,Donald Trump,REP,17463.0
61746,2020,Minnesota,Rice County,Joe Biden,DEM,17402.0
61747,2020,Minnesota,Rice County,Jo Jorgensen,LIB,372.0
61748,2020,Minnesota,Rice County,Howie Hawkins,GRN,115.0
61749,2020,Minnesota,Rice County,Kanye West,IND,88.0
61750,2020,Minnesota,Rice County,Brock Pierce,IND,78.0
61751,2020,Minnesota,Rice County,Rocky De La Fuente,ALI,70.0
61752,2020,Minnesota,Rice County,Gloria La Riva,PSL,13.0
61753,2020,Minnesota,Rice County,Alyson Kennedy,SWP,7.0
61754,2020,Minnesota,Rock County,Donald Trump,REP,3580.0
61755,2020,Minnesota,Rock County,Joe Biden,DEM,1554.0
61756,2020,Minnesota,Rock County,Jo Jorgensen,LIB,35.0
61757,2020,Minnesota,Rock County,Rocky De La Fuente,ALI,16.0
61758,2020,Minnesota,Rock County,Howie Hawkins,GRN,13.0
61759,2020,Minnesota,Rock County,Brock Pierce,IND,13.0
61761,2020,Minnesota,Rock County,Kanye West,IND,9.0
61762,2020,Minnesota,Rock County,Gloria La Riva,PSL,2.0
61763,2020,Minnesota,Rock County,Alyson Kennedy,SWP,1.0
61764,2020,Minnesota,Roseau County,Donald Trump,REP,6065.0
61765,2020,Minnesota,Roseau County,Joe Biden,DEM,2188.0
61766,2020,Minnesota,Roseau County,Jo Jorgensen,LIB,81.0
61767,2020,Minnesota,Roseau County,Kanye West,IND,20.0
61768,2020,Minnesota,Roseau County,Howie Hawkins,GRN,18.0
61769,2020,Minnesota,Roseau County,Rocky De La Fuente,ALI,15.0
61770,2020,Minnesota,Roseau County,Brock Pierce,IND,15.0
61771,2020,Minnesota,Roseau County,Gloria La Riva,PSL,4.0
61772,2020,Minnesota,Roseau County,Alyson Kennedy,SWP,2.0
61773,2020,Minnesota,St. Louis County,Joe Biden,DEM,67836.0
61774,2020,Minnesota,St. Louis County,Donald Trump,REP,49214.0
61775,2020,Minnesota,St. Louis County,Jo Jorgensen,LIB,1389.0
61776,2020,Minnesota,St. Louis County,Howie Hawkins,GRN,396.0
61778,2020,Minnesota,St. Louis County,Kanye West,IND,290.0
61779,2020,Minnesota,St. Louis County,Rocky De La Fuente,ALI,166.0
61780,2020,Minnesota,St. Louis County,Brock Pierce,IND,161.0
61781,2020,Minnesota,St. Louis County,Gloria La Riva,PSL,49.0
61782,2020,Minnesota,St. Louis County,Alyson Kennedy,SWP,17.0
61783,2020,Minnesota,Scott County,Donald Trump,REP,45871.0
61784,2020,Minnesota,Scott County,Joe Biden,DEM,40037.0
61785,2020,Minnesota,Scott County,Jo Jorgensen,LIB,1048.0
61786,2020,Minnesota,Scott County,Howie Hawkins,GRN,240.0
61787,2020,Minnesota,Scott County,Kanye West,IND,182.0
61788,2020,Minnesota,Scott County,Rocky De La Fuente,ALI,162.0
61789,2020,Minnesota,Scott County,Brock Pierce,IND,162.0
61790,2020,Minnesota,Scott County,Gloria La Riva,PSL,18.0
61791,2020,Minnesota,Scott County,Alyson Kennedy,SWP,9.0
61792,2020,Minnesota,Sherburne County,Donald Trump,REP,36221.0
61793,2020,Minnesota,Sherburne County,Joe Biden,DEM,18065.0
61794,2020,Minnesota,Sherburne County,Jo Jorgensen,LIB,734.0
61795,2020,Minnesota,Sherburne County,Howie Hawkins,GRN,153.0
61796,2020,Minnesota,Sherburne County,Kanye West,IND,115.0
61797,2020,Minnesota,Sherburne County,Rocky De La Fuente,ALI,96.0
61798,2020,Minnesota,Sherburne County,Brock Pierce,IND,89.0
61799,2020,Minnesota,Sherburne County,Gloria La Riva,PSL,7.0
61800,2020,Minnesota,Sherburne County,Alyson Kennedy,SWP,6.0
61801,2020,Minnesota,Sibley County,Donald Trump,REP,5864.0
61802,2020,Minnesota,Sibley County,Joe Biden,DEM,2417.0
61803,2020,Minnesota,Sibley County,Jo Jorgensen,LIB,70.0
61804,2020,Minnesota,Sibley County,Rocky De La Fuente,ALI,22.0
61805,2020,Minnesota,Sibley County,Howie Hawkins,GRN,22.0
61806,2020,Minnesota,Sibley County,Brock Pierce,IND,22.0
61807,2020,Minnesota,Sibley County,Kanye West,IND,17.0
61809,2020,Minnesota,Sibley County,Gloria La Riva,PSL,2.0
61811,2020,Minnesota,Stearns County,Donald Trump,REP,50960.0
61812,2020,Minnesota,Stearns County,Joe Biden,DEM,31883.0
61813,2020,Minnesota,Stearns County,Jo Jorgensen,LIB,1037.0
61814,2020,Minnesota,Stearns County,Howie Hawkins,GRN,276.0
61815,2020,Minnesota,Stearns County,Kanye West,IND,165.0
61816,2020,Minnesota,Stearns County,Brock Pierce,IND,154.0
61817,2020,Minnesota,Stearns County,Rocky De La Fuente,ALI,136.0
61818,2020,Minnesota,Stearns County,Gloria La Riva,PSL,20.0
61819,2020,Minnesota,Stearns County,Alyson Kennedy,SWP,16.0
61820,2020,Minnesota,Steele County,Donald Trump,REP,12656.0
61821,2020,Minnesota,Steele County,Joe Biden,DEM,7917.0
61822,2020,Minnesota,Steele County,Jo Jorgensen,LIB,278.0
61823,2020,Minnesota,Steele County,Howie Hawkins,GRN,69.0
61824,2020,Minnesota,Steele County,Kanye West,IND,56.0
61825,2020,Minnesota,Steele County,Rocky De La Fuente,ALI,53.0
61826,2020,Minnesota,Steele County,Brock Pierce,IND,39.0
61827,2020,Minnesota,Steele County,Alyson Kennedy,SWP,5.0
61828,2020,Minnesota,Steele County,Gloria La Riva,PSL,3.0
61829,2020,Minnesota,Stevens County,Donald Trump,REP,3044.0
61830,2020,Minnesota,Stevens County,Joe Biden,DEM,1921.0
61831,2020,Minnesota,Stevens County,Jo Jorgensen,LIB,41.0
61832,2020,Minnesota,Stevens County,Howie Hawkins,GRN,18.0
61833,2020,Minnesota,Stevens County,Kanye West,IND,18.0
61834,2020,Minnesota,Stevens County,Brock Pierce,IND,11.0
61835,2020,Minnesota,Stevens County,Rocky De La Fuente,ALI,4.0
61836,2020,Minnesota,Stevens County,Gloria La Riva,PSL,4.0
61837,2020,Minnesota,Stevens County,Alyson Kennedy,SWP,1.0
61839,2020,Minnesota,Swift County,Donald Trump,REP,3316.0
